Depot_ID,Depot_Name,District,Year,Month_Number,Month,Buses Allocated,Schedules Allocated,Passengers,Estimated Diesel Litres,Estimated CO2 (Tonnes),Effective KM,Observed Year Effective KM,Estimated EV Energy (MWh),Potential EV OPEX Saving (INR),Diesel Cost (INR/km),EV Cost (INR/km),Diesel Efficiency (km/litre),EV Energy Consumption (kWh/km),Passengers_per_Bus,Diesel_Litres_per_Bus,Diesel_Litres_per_Schedule,CO2_per_Bus_Tonnes,Terrain_Class,Terrain_Score
KSRTC-078,Tirur,Malappuram,2023,4,April,53,7.18,307952,81902.22,219.498,334161.06,3976850.67,417.701,8019865.19,51,27,4.08,1.25,5810.415094,1545.324906,11406.99443,4.141471698,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,5,May,55,7.34,313609,82634.98,221.462,337150.72,3976850.67,421.438,8091617.01,51,27,4.08,1.25,5701.981818,1502.454182,11258.17166,4.026581818,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,6,June,54,6.76,282757,77423.62,207.495,315888.37,3976850.67,394.86,7581321.18,51,27,4.08,1.25,5236.240741,1433.770741,11453.19822,3.8425,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,7,July,54,6.51,258765,74742.81,200.311,304950.66,3976850.67,381.188,7318815.83,51,27,4.08,1.25,4791.944444,1384.126111,11481.23041,3.709462963,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,8,August,55,7.35,295362,85169.6,228.255,347491.97,3976850.67,434.365,8339806.85,51,27,4.08,1.25,5370.218182,1548.538182,11587.70068,4.150090909,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,9,September,53,7.65,323070,86253.71,231.16,351915.14,3976850.67,439.894,8445963.73,51,27,4.08,1.25,6095.660377,1627.428491,11274.99477,4.361509434,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,10,October,54,7.63,320139,87747.66,235.164,358010.45,3976850.67,447.513,8592250.66,51,27,4.08,1.25,5928.5,1624.956667,11500.34862,4.354888889,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,11,November,53,7.27,325539,87335.64,234.06,356329.41,3976850.67,445.412,8551906.18,51,27,4.08,1.25,6142.245283,1647.842264,12013.15543,4.416226415,Flat/Rolling,0.9
KSRTC-078,Tirur,Malappuram,2023,12,December,54,7.08,290960,77988.59,209.009,318193.45,3976850.67,397.742,7636643.1,51,27,4.08,1.25,5388.148148,1444.233148,11015.33757,3.870537037,Flat/Rolling,0.9
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,1,January,234,17.36,919266,250189.2,670.507,1020771.94,12772626.34,1275.965,24498526.84,51,27,4.08,1.25,3928.487179,1069.184615,14411.82028,2.86541453,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,2,February,227,17.07,855449,248492.03,665.959,1013847.48,12772626.34,1267.309,24332340.0,51,27,4.08,1.25,3768.497797,1094.678546,14557.23667,2.933740088,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,3,March,234,17.01,911604,262686.51,704.0,1071760.96,12772626.34,1339.701,25722262.77,51,27,4.08,1.25,3895.74359,1122.591923,15443.06349,3.008547009,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,4,April,234,18.12,931977,274606.88,735.946,1120396.07,12772626.34,1400.495,26889505.99,51,27,4.08,1.25,3982.807692,1173.533675,15154.90508,3.145068376,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,5,May,230,17.97,941810,264436.45,708.69,1078900.72,12772626.34,1348.626,25893617.29,51,27,4.08,1.25,4094.826087,1149.723696,14715.43962,3.08126087,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,6,June,226,16.72,893082,247671.65,663.76,1010500.33,12772626.34,1263.125,24252008.32,51,27,4.08,1.25,3951.690265,1095.892257,14812.89773,2.93699115,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,7,July,226,16.12,860221,233990.06,627.093,954679.44,12772626.34,1193.349,22912306.83,51,27,4.08,1.25,3806.287611,1035.354248,14515.51241,2.774747788,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,8,August,229,18.36,995512,259413.75,695.229,1058408.1,12772626.34,1323.01,25401794.89,51,27,4.08,1.25,4347.213974,1132.811135,14129.28922,3.035934498,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,9,September,229,19.48,969354,280594.62,751.994,1144826.05,12772626.34,1431.033,27475824.77,51,27,4.08,1.25,4232.9869,1225.304017,14404.24127,3.283816594,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,10,October,232,19.14,1048152,275017.83,737.048,1122072.75,12772626.34,1402.591,26929746.23,51,27,4.08,1.25,4517.896552,1185.421681,14368.74765,3.176931034,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,11,November,228,18.44,994228,268983.83,720.877,1097454.03,12772626.34,1371.818,26338896.88,51,27,4.08,1.25,4360.649123,1179.75364,14586.9756,3.161741228,Steep,0.2
KSRTC-079,Kozhikode (Calicut),Kozhikode,2023,12,December,230,17.55,931474,264462.86,708.76,1079008.47,12772626.34,1348.761,25896203.25,51,27,4.08,1.25,4049.886957,1149.838522,15069.10883,3.081565217,Steep,0.2
KSRTC-080,Thamarassery,Kozhikode,2023,1,January,80,3.8,157185,67343.45,180.48,274761.28,3458087.43,343.452,6594270.91,51,27,4.08,1.25,1964.8125,841.793125,17721.96053,2.256,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,2,February,78,3.69,161369,68802.04,184.389,280712.32,3458087.43,350.89,6737095.71,51,27,4.08,1.25,2068.833333,882.0774359,18645.5393,2.363961538,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,3,March,80,3.94,167477,68121.86,182.567,277937.19,3458087.43,347.421,6670492.1,51,27,4.08,1.25,2093.4625,851.52325,17289.81218,2.2820875,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,4,April,80,3.86,171243,74214.87,198.896,302796.67,3458087.43,378.496,7267120.08,51,27,4.08,1.25,2140.5375,927.685875,19226.65026,2.4862,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,5,May,77,3.9,173279,75336.16,201.901,307371.53,3458087.43,384.214,7376917.11,51,27,4.08,1.25,2250.376623,978.3916883,19316.9641,2.622090909,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,6,June,81,3.74,159277,67989.91,182.213,277398.83,3458087.43,346.749,6657572.45,51,27,4.08,1.25,1966.382716,839.3816049,18179.12032,2.24954321,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,7,July,81,3.51,149734,63475.26,170.114,258979.06,3458087.43,323.724,6215497.75,51,27,4.08,1.25,1848.567901,783.6451852,18084.11966,2.10017284,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,8,August,82,4.04,188680,71944.54,192.811,293533.72,3458087.43,366.917,7044809.42,51,27,4.08,1.25,2300.97561,877.372439,17808.05446,2.351353659,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,9,September,81,4.2,185257,74301.51,199.128,303150.16,3458087.43,378.938,7275603.77,51,27,4.08,1.25,2287.123457,917.3025926,17690.83571,2.45837037,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,10,October,81,3.98,179254,73092.63,195.888,298217.93,3458087.43,372.772,7157230.54,51,27,4.08,1.25,2213.012346,902.3781481,18364.98241,2.41837037,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,11,November,78,4.02,175974,73614.08,197.286,300345.45,3458087.43,375.432,7208291.04,51,27,4.08,1.25,2256.076923,943.7702564,18311.9602,2.529307692,Flat/Rolling,0.9
KSRTC-080,Thamarassery,Kozhikode,2023,12,December,79,3.89,160345,69334.14,185.816,282883.29,3458087.43,353.604,6789199.17,51,27,4.08,1.25,2029.683544,877.6473418,17823.68638,2.352101266,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,1,January,69,6.23,235866,53747.39,144.043,219289.35,2718173.72,274.112,5262944.34,51,27,4.08,1.25,3418.347826,778.9476812,8627.189406,2.08757971,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,2,February,70,6.4,221411,52434.29,140.524,213931.9,2718173.72,267.415,5134366.12,51,27,4.08,1.25,3163.014286,749.0612857,8192.857813,2.007485714,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,3,March,71,6.39,227308,55293.99,148.188,225599.48,2718173.72,281.999,5414387.47,51,27,4.08,1.25,3201.521127,778.7885915,8653.206573,2.08715493,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,4,April,69,6.6,237129,59621.68,159.786,243256.45,2718173.72,304.071,5838154.66,51,27,4.08,1.25,3436.652174,864.0823188,9033.587879,2.31573913,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,5,May,68,6.68,244631,57498.01,154.095,234591.88,2718173.72,293.24,5630205.44,51,27,4.08,1.25,3597.514706,845.5589706,8607.486527,2.266102941,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,6,June,70,6.2,226418,51479.72,137.966,210037.26,2718173.72,262.547,5040894.06,51,27,4.08,1.25,3234.542857,735.4245714,8303.180645,1.970942857,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,7,July,71,5.99,210532,51631.54,138.373,210656.68,2718173.72,263.321,5055760.64,51,27,4.08,1.25,2965.239437,727.2047887,8619.622705,1.948915493,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,8,August,68,6.69,236846,57401.58,153.836,234198.45,2718173.72,292.748,5620762.45,51,27,4.08,1.25,3483.029412,844.1408824,8580.206278,2.262294118,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,9,September,68,6.88,257729,57010.72,152.789,232603.74,2718173.72,290.755,5582490.06,51,27,4.08,1.25,3790.132353,838.3929412,8286.44186,2.246897059,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,10,October,69,6.64,257161,58339.94,156.351,238026.96,2718173.72,297.534,5712647.31,51,27,4.08,1.25,3726.971014,845.5063768,8786.135542,2.265956522,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,11,November,69,6.73,250554,55957.18,149.965,228305.29,2718173.72,285.382,5479326.91,51,27,4.08,1.25,3631.217391,810.9736232,8314.58841,2.173405797,Flat/Rolling,0.9
KSRTC-081,Vadakara,Kozhikode,2023,12,December,70,6.54,233068,55803.01,149.552,227676.28,2718173.72,284.595,5464230.36,51,27,4.08,1.25,3329.542857,797.1858571,8532.570336,2.136457143,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,1,January,48,3.56,212481,54226.39,145.327,221243.67,2658624.6,276.555,5309848.0,51,27,4.08,1.25,4426.6875,1129.716458,15232.13202,3.027645833,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,2,February,49,3.57,210075,51257.33,137.37,209129.91,2658624.6,261.412,5019117.87,51,27,4.08,1.25,4287.244898,1046.067959,14357.79552,2.803469388,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,3,March,49,3.68,233808,51944.22,139.211,211932.42,2658624.6,264.916,5086378.36,51,27,4.08,1.25,4771.591837,1060.086122,14115.27717,2.841040816,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,4,April,48,3.83,229753,56262.93,150.785,229552.75,2658624.6,286.941,5509265.71,51,27,4.08,1.25,4786.520833,1172.144375,14690.06005,3.141354167,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,5,May,47,3.83,225342,55024.14,147.465,224498.49,2658624.6,280.623,5387963.38,51,27,4.08,1.25,4794.510638,1170.726383,14366.61619,3.137553191,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,6,June,49,3.57,203995,51659.38,138.447,210770.27,2658624.6,263.463,5058486.41,51,27,4.08,1.25,4163.163265,1054.273061,14470.41457,2.82544898,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,7,July,47,3.42,203620,51289.16,137.455,209259.77,2658624.6,261.575,5022234.88,51,27,4.08,1.25,4332.340426,1091.258723,14996.83041,2.924574468,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,8,August,48,3.91,228304,53582.78,143.602,218617.74,2658624.6,273.272,5246826.25,51,27,4.08,1.25,4756.333333,1116.307917,13704.03581,2.991708333,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,9,September,47,3.91,241165,58686.56,157.28,239441.16,2658624.6,299.301,5746588.02,51,27,4.08,1.25,5131.170213,1248.650213,15009.35038,3.346382979,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,10,October,47,4.0,236015,57280.07,153.511,233702.69,2658624.6,292.128,5608864.23,51,27,4.08,1.25,5021.595745,1218.724894,14320.0175,3.266191489,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,11,November,48,3.86,252438,57087.31,152.994,232916.22,2658624.6,291.145,5589988.93,51,27,4.08,1.25,5259.125,1189.318958,14789.45855,3.187375,Flat/Rolling,0.9
KSRTC-082,Thottilpalam,Kozhikode,2023,12,December,48,3.64,218186,53323.41,142.907,217559.51,2658624.6,271.949,5221428.59,51,27,4.08,1.25,4545.541667,1110.904375,14649.28846,2.977229167,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,1,January,121,9.98,666095,194191.48,520.433,792301.24,9757430.19,990.377,19015229.41,51,27,4.08,1.25,5504.917355,1604.888264,19458.06413,4.301099174,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,2,February,121,9.28,652477,191498.16,513.215,781312.49,9757430.19,976.641,18751499.77,51,27,4.08,1.25,5392.371901,1582.629421,20635.57759,4.241446281,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,3,March,120,10.24,681062,200711.87,537.908,818904.43,9757430.19,1023.631,19653706.61,51,27,4.08,1.25,5675.516667,1672.598917,19600.76855,4.482566667,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,4,April,121,9.95,725409,198483.67,531.936,809813.37,9757430.19,1012.267,19435521.14,51,27,4.08,1.25,5995.115702,1640.360909,19948.10754,4.396165289,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,5,May,122,10.22,718823,202638.03,543.07,826763.16,9757430.19,1033.454,19842316.1,51,27,4.08,1.25,5891.991803,1660.967459,19827.59589,4.451393443,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,6,June,117,9.8,657764,187067.48,501.341,763235.32,9757430.19,954.044,18317647.89,51,27,4.08,1.25,5621.91453,1598.86735,19088.51837,4.284965812,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,7,July,118,9.08,635967,172886.06,463.335,705375.12,9757430.19,881.719,16929002.66,51,27,4.08,1.25,5389.550847,1465.136102,19040.31498,3.926567797,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,8,August,123,9.97,733647,203276.08,544.78,829366.41,9757430.19,1036.708,19904794.24,51,27,4.08,1.25,5964.609756,1652.651057,20388.77432,4.429105691,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,9,September,118,10.23,758341,214340.77,574.433,874510.34,9757430.19,1093.138,20988247.84,51,27,4.08,1.25,6426.618644,1816.447203,20952.17693,4.868076271,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,10,October,122,10.35,749935,214679.13,575.34,875890.85,9757430.19,1094.864,21021380.76,51,27,4.08,1.25,6147.008197,1759.665,20741.94493,4.715901639,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,11,November,117,10.31,739778,206788.41,554.193,843696.71,9757430.19,1054.621,20248720.92,51,27,4.08,1.25,6322.888889,1767.422308,20057.07177,4.736692308,Flat/Rolling,0.9
KSRTC-083,Sulthan Bathery,Wayanad,2023,12,December,124,9.73,714676,204965.87,549.309,836260.75,9757430.19,1045.326,20070257.53,51,27,4.08,1.25,5763.516129,1652.950565,21065.35149,4.42991129,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,1,January,71,4.61,280012,57955.51,155.321,236458.48,2942576.55,295.573,5675003.29,51,27,4.08,1.25,3943.830986,816.2747887,12571.69414,2.187619718,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,2,February,67,4.4,272514,55188.88,147.906,225170.63,2942576.55,281.463,5404095.11,51,27,4.08,1.25,4067.373134,823.7146269,12542.92727,2.207552239,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,3,March,69,4.64,293223,59471.23,159.383,242642.62,2942576.55,303.303,5823422.59,51,27,4.08,1.25,4249.608696,861.9018841,12817.07543,2.309898551,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,4,April,67,4.66,305855,61282.38,164.237,250032.11,2942576.55,312.54,6000771.05,51,27,4.08,1.25,4565.0,914.6623881,13150.72532,2.451298507,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,5,May,68,4.7,315164,62105.07,166.442,253388.69,2942576.55,316.736,6081328.42,51,27,4.08,1.25,4634.764706,913.3098529,13213.84468,2.447676471,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,6,June,69,4.48,286746,58324.2,156.309,237962.74,2942576.55,297.453,5711105.95,51,27,4.08,1.25,4155.73913,845.2782609,13018.79464,2.265347826,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,7,July,69,4.21,286740,54718.69,146.646,223252.26,2942576.55,279.065,5358054.18,51,27,4.08,1.25,4155.652174,793.0244928,12997.31354,2.125304348,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,8,August,68,4.63,312471,60419.23,161.924,246510.46,2942576.55,308.138,5916250.58,51,27,4.08,1.25,4595.161765,888.5180882,13049.50972,2.381235294,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,9,September,67,4.77,320605,63844.71,171.104,260486.42,2942576.55,325.608,6251674.12,51,27,4.08,1.25,4785.149254,952.9061194,13384.63522,2.553791045,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,10,October,69,4.95,328208,63925.64,171.321,260816.61,2942576.55,326.021,6259599.15,51,27,4.08,1.25,4756.637681,926.4585507,12914.27071,2.482913043,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,11,November,70,4.71,318237,61864.68,165.797,252407.89,2942576.55,315.51,6057789.48,51,27,4.08,1.25,4546.242857,883.7811429,13134.75159,2.368528571,Flat/Rolling,0.9
KSRTC-084,Kalpetta,Wayanad,2023,12,December,70,4.47,307959,62119.52,166.48,253447.64,2942576.55,316.81,6082743.05,51,27,4.08,1.25,4399.414286,887.4217143,13896.98434,2.378285714,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,1,January,66,4.8,347476,89990.12,241.174,367159.69,4692923.59,458.95,8811832.64,51,27,4.08,1.25,5264.787879,1363.486667,18747.94167,3.654151515,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,2,February,65,4.83,346401,92690.29,248.41,378176.38,4692923.59,472.72,9076233.28,51,27,4.08,1.25,5329.246154,1426.004462,19190.53623,3.821692308,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,3,March,65,4.72,347300,94979.24,254.544,387515.3,4692923.59,484.394,9300367.17,51,27,4.08,1.25,5343.076923,1461.219077,20122.72034,3.916061538,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,4,April,64,4.89,380051,99080.33,265.535,404247.75,4692923.59,505.31,9701945.44,51,27,4.08,1.25,5938.296875,1548.130156,20261.82618,4.148984375,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,5,May,65,5.01,380856,97117.0,260.274,396237.36,4692923.59,495.297,9509696.61,51,27,4.08,1.25,5859.323077,1494.107692,19384.63074,4.004215385,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,6,June,64,4.7,347195,92334.7,247.457,376725.58,4692923.59,470.907,9041413.73,51,27,4.08,1.25,5424.921875,1442.729688,19645.68085,3.866515625,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,7,July,62,4.48,328830,85552.51,229.281,349054.24,4692923.59,436.318,8377302.21,51,27,4.08,1.25,5303.709677,1379.879194,19096.54241,3.698080645,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,8,August,62,4.85,388649,101055.51,270.829,412306.48,4692923.59,515.383,9895355.65,51,27,4.08,1.25,6268.532258,1629.927581,20836.18763,4.368209677,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,9,September,65,5.17,405106,101510.95,272.049,414164.68,4692923.59,517.706,9939952.39,51,27,4.08,1.25,6232.4,1561.706923,19634.61315,4.185369231,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,10,October,64,5.12,414693,100817.56,270.191,411335.64,4692923.59,514.17,9872055.81,51,27,4.08,1.25,6479.578125,1575.274375,19690.92969,4.221734375,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,11,November,65,5.05,400557,99930.23,267.813,407715.34,4692923.59,509.644,9785168.07,51,27,4.08,1.25,6162.415385,1537.388154,19788.16436,4.1202,Flat/Rolling,0.9
KSRTC-085,Mananthavady,Wayanad,2023,12,December,66,4.85,370698,95167.93,255.05,388285.15,4692923.59,485.356,9318843.59,51,27,4.08,1.25,5616.636364,1441.938333,19622.25361,3.864393939,Flat/Rolling,0.9
KSRTC-086,Kannur,Kannur,2023,1,January,128,10.71,640017,139919.87,374.985,570873.07,7038893.64,713.591,13700953.27,51,27,4.08,1.25,5000.132813,1093.123984,13064.41363,2.929570313,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,2,February,131,10.88,629252,137175.57,367.631,559676.33,7038893.64,699.595,13432231.89,51,27,4.08,1.25,4803.450382,1047.141756,12608.04871,2.806343511,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,3,March,128,11.12,672699,144093.41,386.17,587901.11,7038893.64,734.876,14109626.35,51,27,4.08,1.25,5255.460938,1125.729766,12958.04047,3.016953125,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,4,April,124,11.59,690955,150110.32,402.296,612450.11,7038893.64,765.563,14698802.95,51,27,4.08,1.25,5572.217742,1210.567097,12951.71009,3.244322581,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,5,May,129,11.79,686306,149739.75,401.303,610938.18,7038893.64,763.673,14662516.35,51,27,4.08,1.25,5320.20155,1160.773256,12700.57252,3.110875969,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,6,June,128,10.98,635868,138622.55,371.508,565580.0,7038893.64,706.975,13573920.22,51,27,4.08,1.25,4967.71875,1082.988672,12625.00455,2.90240625,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,7,July,127,10.43,576426,132555.84,355.25,540827.83,7038893.64,676.035,12979867.83,51,27,4.08,1.25,4538.787402,1043.746772,12709.093,2.797244094,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,8,August,130,11.6,696524,143300.39,384.045,584665.59,7038893.64,730.832,14031973.82,51,27,4.08,1.25,5357.876923,1102.310692,12353.4819,2.954192308,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,9,September,128,11.96,714661,146656.33,393.039,598357.83,7038893.64,747.947,14360588.16,51,27,4.08,1.25,5583.289063,1145.752578,12262.23495,3.070617188,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,10,October,129,11.89,687515,156488.53,419.389,638473.2,7038893.64,798.092,15323357.18,51,27,4.08,1.25,5329.573643,1213.08938,13161.3566,3.251077519,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,11,November,127,11.95,704026,144113.41,386.224,587982.71,7038893.64,734.978,14111585.39,51,27,4.08,1.25,5543.511811,1134.75126,12059.69958,3.041133858,Rolling,0.75
KSRTC-086,Kannur,Kannur,2023,12,December,124,11.54,669315,142443.06,381.747,581167.68,7038893.64,726.46,13948024.08,51,27,4.08,1.25,5397.701613,1148.734355,12343.41941,3.078604839,Rolling,0.75
KSRTC-087,Thalassery,Kannur,2023,1,January,63,6.74,257913,62436.37,167.329,254740.39,3155329.98,318.425,6113768.88,51,27,4.08,1.25,4093.857143,991.0534921,9263.55638,2.656015873,Flat/Rolling,0.9
KSRTC-087,Thalassery,Kannur,2023,2,February,66,7.16,245884,61541.56,164.931,251089.56,3155329.98,313.862,6026149.14,51,27,4.08,1.25,3725.515152,932.4478788,8595.189944,2.498954545,Flat/Rolling,0.9
KSRTC-087,Thalassery,Kannur,2023,3,March,65,7.25,262010,63780.97,170.933,260226.36,3155329.98,325.283,6245432.67,51,27,4.08,1.25,4030.923077,981.2456923,8797.375172,2.629738462,Flat/Rolling,0.9
KSRTC-087,Thalassery,Kannur,2023,4,April,62,7.43,270130,65716.08,176.119,268121.61,3155329.98,335.152,6434918.59,51,27,4.08,1.25,4356.935484,1059.936774,8844.694482,2.840629032,Flat/Rolling,0.9
KSRTC-087,Thalassery,Kannur,2023,5,May,65,7.63,278843,67216.5,180.14,274243.32,3155329.98,342.804,6581839.61,51,27,4.08,1.25,4289.892308,1034.1,8809.501966,2.771384615,Flat/Rolling,0.9
KSRTC-087,Thalassery,Kannur,2023,6,June,63,7.09,265839,63350.5,169.779,258470.04,3155329.98,323.088,6203281.28,51,27,4.08,1.25,4219.666667,1005.563492,8935.190409,2.694904762,Flat/Rolling,0.9
